pain,0030193
atrial fibrillation,0004238
shortness of breath,0013404
wheezing,0043144
Tracheobronchomalacia,0340231
Chest pain,0008031
Shortness of breath,0013404
Difficulty swallowing,0011168
Fever,UI-less
Redness,UI-less
drainage incision,0332799
pain,0030193
confusion,0009676
lethargy,0023380
decreased PO intake,UI-less
electrolyte abnormalities,0342579
hyperkalemia,UI-less
azotemia,0242528
hyperkalemia,UI-less
hyperkalemic,UI-less
uremic,0041948
metabolic acidosis,0220981
urine output,UI-less
bilateral hydronephrosis,0521622
mass,UI-less
mass,UI-less
malignant,0006826
incurable disease,UI-less
DNR,UI-less
DNI,UI-less
cataract,0086543
afebrile,UI-less
tachycardic,UI-less
cachectic,0006625
disoriented,0233407
confused,0009676
dry mucous membranes,0854113
tachycardic,UI-less
lower abdominal tenderness,2585306
masses,UI-less
lower extremities edema,0239340
acute renal failure,0022660
post-obstructive,UI-less
renal failure,0035078
leukocytosis,0023518
DNR,UI-less
DNI,UI-less
pain,0030193
urinary retention,UI-less
Acute renal failure,0022660
post- obstructive,UI-less
Bladder mass,UI-less
malignant,0006826
SSCP,0151826
SSCP,0151826
STEMI,1303258
occluded RCA,1290385
hypotensive,0520541
PEA arrest,0340861
Epstein's anomaly,0013481
Junctional rhythm,0232208
heart dilatation,0264732
syncopal events,0039070
palpitations,UI-less
Thalassemia minor,0085578
Hypothyroidism,0020676
Hypertension,0020538
Depression,0011581
Low back pain,0024031
Polycystic ovaries,0032460
Glaucoma,0017601
Hypertriglyceridemia,UI-less
Ebsteins anomaly,0013481
dilated RV,0264733
dilated RA,UI-less
hypokinesis,0086439
TR,0040961
hypokinesis,0086439
MR,0026266
AI,0003504
fevers,UI-less
ARDS,0035222
thrombocytopenia,0040034
HIT,0272285
thrombocytopenia,0040034
illness,UI-less
wound purulent draiange,UI-less
wound,0332803
infection,0021311
fluid collection,UI-less
bleed,0019080
infarct,0021308
conjunctivitis,0009763
fever,UI-less
endocarditis,0014118
respiratory status,UI-less
ARDS,0035222
fevers,UI-less
yeast growth wounds,0043241
febrile,UI-less
Fevers,UI-less
melena,0025222
HCT drop,UI-less
blood,0019080
blood in the stomach,UI-less
hemorrhagic gastritis,2010560
LFTs increased,UI-less
fever,UI-less
afebrile,UI-less
fever,UI-less
nausea,0027497
vomiting,0042963
Acute MI,0155626
Cardiogenic shock,0036980
RV failure,2939447
Ebsteins Anomaly,0013481
AVN,0027543
Inferior STEMI,1303258
LBP,0024031
hypothyroid,0020676
thallesemia minor,0085578
DM2,0011860
PUD,0030920
GERD,0017168
Glaucoma,0017601
Obesity,0028754
tobacco abuse,0040336
junctional rhythm,0232208
depression,0011581
Shortness of Breath,0013404
HIV,0019693
ESRD,0022661
CAD,1956346
MI,0027051
DM2,0011860
CHF,0018802
COPD,0024117
resp failure,1145670
diast dysf,0520863
HTN,0020538
SOB,0013404
CP,0008031
N,0027497
V,0042963
Coronary artery disease,1956346
non-ST elevation MI,1276061
two-vessel disease,0581375
symptoms,1457887
EKG changes,UI-less
fixed inferior defect,UI-less
Diabetes mellitus type 2,0011860
HIV,0019693
Factor VIII deficiency,0272325
rapid steroid taper,UI-less
End-stage renal disease,0022661
GI bleed,0017181
coagulopathy,0005779
NSAID use,0481137
pericarditis,0031046
Eosinophilic pneumonia,1527407
Chronic anemia,0581384
end-stage renal disease,0022661
Vulvar intraepithelial neoplasia,0346210
CHF,0018802
MR,0026266
COPD,0024117
anicteric,UI-less
JVD,UI-less
tachy,UI-less
mormurs,UI-less
exp wheezes,0231875
rhonchi,0035508
Abd ND,UI-less
Abd Nt,UI-less
AVF,0003855
bruit,UI-less
thrill,UI-less
LE edema,0239340
COPD exacerbation,0340044
heart failure,0018801
flash edema,0333240
edema,0013604
MR,0026266
MR,0026266
SBP fell,UI-less
sepsis,0243026
UTI,0042029
SBP came back,UI-less
afebrile,UI-less
ESRD,0022661
DM,0011849
Diarrhea,0011991
chest pain,0008031
shortness of breath,0013404
wheezing,0043144
shortness of breath,0013404
wheezing,0043144
shortness of breath,0013404
wheezing,0043144
shortness of breath,0013404
wheezing,0043144
shortness of breath,0013404
wheezing,0043144
Repiratory failure,1145670
CHF,0018802
UTI,0042029
fevers,UI-less
shortness of breath,0013404
chest pain,0008031
pseudoaneurysm,1510412
bleeding,0032788
intraop bleeding,0079027
hypotensive,0520541
Hematocrit dropped,UI-less
common femoral artery injury,0160755
pain hip,0019559
thigh pain,0241374
Hypertension,0020538
GERD,0017168
dysphagia,0011168
ankylosing spondylitis,0038013
BPH,0005001
Anxious,UI-less
pain,0030193
murmurs,UI-less
dressing saturated with blood,UI-less
tense,UI-less
tenderness,0234233
arterial laceration,0340663
thigh hematoma,0585250
pain,0030193
erythema,0041834
oozing,1446325
skin bleeding,UI-less
voiding difficulties,0241705
pain,0030193
common femoral laceration,0160755
Hypertension,0020538
blood loss anemia,0948824
GIB,0017181
HTN,0020538
hyperchol,0020443
black tarry stools,0025222
chronically loose stools,0401151
stool tarry,0025222
stool dark,0025222
Epigastric discomfort,1291078
gurgling gas-like pain,0016205
lightheadedness,0220870
pain,0030193
BRBPR,UI-less
n,0027497
v,0042963
d,0011991
fevers,UI-less
chills,0085593
hemetemesis,0018926
orthostatic,UI-less
complaints,UI-less
lightheadedness,0220870
HTN,0020538
Hyperchol,0020443
A. fib,0004238
lung ca,0684249
nad,UI-less
JVD,UI-less
R,0034642
R,0035508
W,0043144
M,UI-less
R,UI-less
G,UI-less
obese,0028754
epigastric tenderness,0578093
C,0149651
C,0010520
E,0013604
hemrroiids,0019112
guiac positive brown stool,UI-less
sinus tach,0039239
st-t abnormalities,UI-less
black tarry stools,0025222
non bleeding ulcer,UI-less
gastritis,0017152
GI bleed,0017181
GI Bleeding,0017181
Peptic Ulcer disease,0030920
Gastritis,0017152
Hypertension,0020538
Hypercholestrolemia,0020443
black stools,0025222
bleeding,0019080
lightheadedness,0220870
symptoms,1457887
LOC,UI-less
distress,UI-less
facial lacerations,1299982
instability,UI-less
abdomen nontender,UI-less
degloving injury,0433122
deformity,0302142
deformity laceration,UI-less
abrasion,1302752
blood in the urine,UI-less
bleed,0019080
fracture,0016658
dislocation,0012691
impingement,0231652
superior pubic rami fracture,0577726
transverse process fracture,0272511
sacral fracture,0435492
diastasis,0036679
solid organ injury,0332675
free air,0032320
radial ulnar fracture,0159710
displaced fracture,0585059
nondisplaced fracture,0585058
orthopedic injuries,UI-less
perineal injury,0272439
forearm fractures,1305215
injuries,0175677
buttock wound,0160558
thigh wound,0347569
purulent drainage,UI-less
injury,0175677
wound,0043250
osteomyelitis,0029443
temperature spikes,UI-less
vegetations,1285498
defervesced,UI-less
withdrawal,0087169
tremulousness,0040822
withdrawal symptoms,0087169
forearm fracture,1305215
defervesced,UI-less
temperature spikes,UI-less
injuries,0175677
femur fracture,0015802
forearm fracture,1305215
open pelvic fracture,0272581
superior rami fracture,0577726
proximal fibula fracture,0272766
transverse process fracture,0272511
sacral fracture,0435492
iliac bone fracture,0347805
Perineal injury,0272439
injuries,0175677
Osteomyelitis,0029443
deep tissue infection,1290024
wound,0043250
abnormal periods,0025345
heavier periods,0025323
fibroids,0042133
heavy bleeding,0232943
large clots,UI-less
cramping,0013390
abdominal pain,0000737
lightheadedness,0220870
dizziness,0012833
hydrosalpinx,0221376
uterine fibroid,0042133
anteverted uterus,UI-less
mass,UI-less
fibroid,0042133
bleeding,0547004
heavy bleeding,0232943
abnormal PAP smears,UI-less
sexually transmitted diseases,0036916
neurofibroma,0027830
parotid tumor,0030581
rash,0015230
gynecological cancers,0006826
pale,0030232
weak,1883552
Abdominal nondistended,UI-less
Abdominal nontender,UI-less
large amounts of clot,0302148
large amounts of blood,UI-less
lesions cervix,0235656
polyps cervix,0007855
cervical motion tenderness,UI-less
adnexal tenderness,UI-less
Much pooling,UI-less
clubbing,0149651
cyanosis,0010520
edema,0013604
heavy vaginal bleeding,UI-less
heavy vaginal bleeding,UI-less
adhesions,0001511
slow return of bowel function,UI-less
pain,0030193
adhesions,0001511
heavy vaginal bleeding,UI-less
pain,0030193
hypercholesterolemia,0020443
shortness of breath,0013404
congestive heart failure,0018802
severe respiratory distress,0748355
left bundle-branch block,0023211
elevated troponin,UI-less
agitation,0085631
blood pressure drop,0232107
coronary artery disease,1956346
mitral regurgitation,0026266
acute distress,UI-less
holosystolic murmur,0232258
crackles,0034642
abdomen nondistended,UI-less
abdomen nontender,UI-less
edema,0013604
left bundle-branch block,0023211
left bundle-branch block,0023211
congestive heart failure,0018802
coronary artery disease,1956346
depressed left ventricular function,UI-less
left ventricular dilatation,0344911
hypokinesis,0086439
aortic root dilatation,0238669
mitral regurgitation,0026266
myocardial infarction,0027051
left bundle-branch block,0023211
degenerative change,0011164
myocardial infarction,0027051
respiratory arrest,0162297
flash pulmonary edema,0155919
diastolic dysfunction,0520863
hypertension,0020538
gained more than three pounds,UI-less
ACUTE RENAL FAILURE,0022660
chronic renal insufficiency,0022661
worsening creatinine,UI-less
hypotensive episodes,0520541
creatinine improved,UI-less
chronic renal insufficiency,0022661
atherosclerotic disease,0004153
PERNICIOUS ANEMIA,0002892
urinary tract infection,0042029
Vommiting blood,0018926
vomitting bright red blood,0018926
gagging,UI-less
vomimitting,0042963
post nasal drip,0032781
vommitted blood,0018926
vommitting,0042963
dizzy,0012833
chest pain,0008031
sob,0013404
syncope,0039070
melena,0025222
hematochezeia,UI-less
bleeding problems,UI-less
liver problems,UI-less
GERD,0017168
NSAID use,UI-less
steroid use,UI-less
Irregular menstrual cycle,0156404
LBP,0024031
Htn,0020538
MI,0027051
anicteric,UI-less
pallor,0030232
JVD,UI-less
thyromegaly,0018021
m,UI-less
r,UI-less
g,UI-less
Abd nd,UI-less
Abd nt,UI-less
c,0149651
c,0010520
e,0013604
hiatal hernia,0019284
laceration esphagus,0347629
blood in stomach,UI-less
stomach lac,0434066
showed bright red blood,0019080
decreasing hct,UI-less
tear,0043246
bleeding,0019080
hypertensive,0020538
hypertension,0020538
signs or symptoms,0037088
end organ damage,0332675
nausea,0027497
weiss tear,0024633
blood loss anemia,0948824
thrombocytopenia,0040034
hypertensive urgency,0745138
anemia,0002871
bleeding esophagus,0239293
high blood pressure,0020538
anemia,0002871
renal function,UI-less
myocardial infarction,0027051
diabetes,0011849
substernal chest pain,0151826
diaphoresis,0700590
shortness of breath,0013404
nausea,0027497
radiation to his jaw,UI-less
generalized weakness,1883552
chest pain,0008031
bradycardic,0428977
ST elevation,UI-less
A-V dissociation,0004331
acute myocardial infarction,0155626
reocclusion RCA,1290385
PDA,0013274
tamponade,0007177
pericardial effusion,0031039
Diabetes,0011849
Coronary artery disease,1956346
myocardial infarctions,0027051
Asthma,0004096
knee arthritis,0240111
Sleep apnea,0037315
coronary artery disease,1956346
coronary artery disease,1956346
apparent distress,UI-less
murmurs,UI-less
rubs,UI-less
abdomen nondistended,UI-less
abdomen nontender,UI-less
obese,0028754
pericardial effusion,0031039
tamponade,0007177
filling pressures,UI-less
right dominant heart,0345135
RCA occlusion,1290385
occlusion,0028778
ectopic beats,UI-less
right bundle branch block,0085615
ectopic beats,UI-less
right bundle branch block,0085615
Acute myocardial infarction,0155626
diabetes,0011849
chest pains,0008031
shortness of breath,0013404
nausea,0027497
lightheadedness,0220870
palpitations,UI-less
tibia fractures,0040185
fibula fractures,0149699
radial head fracture,0435577
amnestic,0002623
fixed pupils,UI-less
dilated pupils,UI-less
disc herniation,0242362
chronic back pain,0740418
blood in oropharynx,UI-less
head lac,0856548
RUQ tenderness,3164070
nondistended,UI-less
tenderness,0234233
tenderness,0234233
deformity,0302142
step-off,UI-less
abrasions back,0432807
ecchymoses,UI-less
tib deformity,0343294
fib deformity,0410724
abrasion knee,0432860
abrasion ankle,0432862
deformity elbow,0264138
angulated fracture,0585061
fractures,0016655
displaced fractures,0585059
lateral displacement,UI-less
posterior displacement,0333044
displaced fracture,0585059
fracture,0016658
parenchymal opacity,UI-less
contusions,0009938
Linear densities,UI-less
atelectatic,0004144
pneumothorax,0032326
effusion,0013687
liver laceration,0347633
laceration,0043246
extravasation,0015376
high density material,UI-less
perirenal stranding,UI-less
free air,0032320
nondistended,UI-less
pathologic adenopathy,UI-less
lytic lesions,UI-less
sclerotic lesions,UI-less
fractures,0016655
Liver laceration,0347633
perirenal hematoma,UI-less
retroperitoneal hematoma,UI-less
Pulmonary contusions,0347625
Patchy opacities,UI-less
contusion,0009938
atelectasis,0004144
pain,0030193
pain,0030193
pain,0030193
pain,0030193
Hct trended down,UI-less
appropriate increase Hct,UI-less
perirenal hematoma,UI-less
liver laceration,0347633
suicidal thoughts,UI-less
eschar,0521172
wound,0043250
Pain,0030193
Pain,0030193
agitation,0085631
liver laceration,0347633
perirenal hematoma,UI-less
pulmonary contusions,0347625
Displaced fractures,0585059
displaced fracture,0585059
radial neck fracture,0435579
pain,0030193
Abdominal Pain,0000737
Jaundice,0022346
Nausea,0027497
Vomiting,0042963
chronic alcoholic-induced pancreatitis,0341470
pseudocyst,0333161
malnutrition,0162429
jaundice,0022346
bile duct obstruction,0008370
malnourished,0162429
gastric outlet obstruction,0162651
biliary obstruction,0400979
pseudocyst,0333161
Biliary obstruction,0400979
obstructed bile duct,0008370
Gastric outlet obstruction,0162651
pseudocyst,0333161
Sinistral hypertension,UI-less
pseudocyst,0333161
venous collaterals,0265074
thrombosed,0340704
pseudocyst,0333161
pseudocyst,0333161
biliary obstruction,0400979
Alcoholic pancreatitis,2919362
hyperlipidemia,0020473
EtOH abuse,0085762
thrombosis,0040053
cirrhosis,0023890
glaucoma,0017601
bladder CA,0005684
HTN,0020538
fatigued,0015672
NAD,UI-less
Jaundice,0022346
icteric,0022346
M,UI-less
R,UI-less
G,UI-less
Abd ND,UI-less
Abd soft,UI-less
ascities,UI-less
C,0149651
C,0010520
E,0013604
pancreatic pseudocyst,0030299
Lung consolidation,0521530
Lung volumes,UI-less
atelectasis,0004144
pleural effusion,0032227
pneumothorax,0032326
residual contrast,UI-less
pneumothorax,0032326
pancreatic pseudocyst,0030299
pseudocyst,0333161
biliary obstruction,0400979
hypotensive,0520541
Pain,0030193
pain,0030193
ascitic,UI-less
abdomen soft,UI-less
abdominal distension,UI-less
Abdominal Pain,0000737
Jaundice,0022346
Pancreatic Pseudocyst,0030299
Biliary Obstruction,0400979
Portal Hypertension,0020541
Ascities,UI-less
pain,0030193
Fever,UI-less
Inability to eat,UI-less
persistent vomiting,0152165
Inability to pass stool,UI-less
Inability to pass gas,UI-less
shortness of breath,0013404
Chest pain,0008031
symptoms,0231217
right sided weakness,UI-less
strokes,0038454
patent foramen ovale,0016522
patent foramen ovale,0016522
patent foramen ovale,0016522
Patent foramen ovale,0016522
Depression,0011570
Cerebrovascular accident,0038454
hives,0042109
hematuria,UI-less
cardiopulmonary process,UI-less
sinus rhythm,UI-less
sinus rhythm,0232201
skin lesions,0037284
rhonchi,0035508
rales,0034642
murmurs,UI-less
rubs,UI-less
gallops,UI-less
abdomen nondistended,UI-less
abdomen nontender,UI-less
cyanosis,0010520
clubbing,0149651
edema,0013604
varicosities,0042345
carotid bruits,UI-less
atrial septal defect,0018817
pain,0030193
sinus rhythm,UI-less
breath sounds decreased,UI-less
sinus rhythm,UI-less
thigh pain,0241374
neurologic pain,UI-less
pain,0030193
decreased breath sounds,UI-less
pain,0030193
tingling,2242996
abdomen nontender,UI-less
visual field deficit right,UI-less
neurologic deficit,UI-less
embolic stroke,0262469
right blurriness,0344232
hemorrhage,0019080
sensory changes,UI-less
bleed,0019080
stroke,0038454
infarctions embolic,0264978
infarctions water shed,0333557
infarctions,0021308
neurologic complaints,0027765
sinus rhythm,UI-less
peripheral edema,0085649
atrial septal defect,0018817
cerebrovascular accident,0038454
hemorrhage,0019080
Depression,0011570
kidney mass,UI-less
cyst,0010709
retinal hemorrhage,0035317
pain,0030193
alcoholic pancreatitis,2919362
abdominal pain,0000737
increased abdominal girth,UI-less
jaundice,0476232
mass duodenum,UI-less
inguinal lymphadenopathy,0578736
ascites,UI-less
pancreatitis,0030305
respiratory failure,1145670
bilateral infiltrates,0332448
pulmonary effusions,0032227
adult respiratory distress syndrome,0035222
hospital acquired pneumonia,0949083
Diabetes mellitus type 2,0011860
Alcoholism,0001973
Alcoholic pancreatitis,2919362
obstructive jaundice,0022354
mass,UI-less
acute distress,UI-less
Lung sounds coarse bilaterally,UI-less
expiratory wheeze,0231875
inspiratory wheeze,0231874
murmurs,UI-less
rubs,UI-less
gallops,UI-less
Abdomen distended,UI-less
erythema,0041834
ascites,UI-less
inguinal mass,0240007
scar,2004491
venous stasis,1536398
pitting edema,0333243
obstructive jaundice,0022354
alcoholic pancreatitis,2919362
mucosal ulcerations,0236053
inflammation,0021368
chronic inflammatory change,0021376
fibrosis,0016059
malignancy,1306459
malignancy,1306459
bilateral pleural effusions,0747635
ascites,UI-less
dilatation,0012359
pancreatitis,0030305
pancreas masses,UI-less
cystic area,0334054
inguinal lymphadenopathy,0578736
stricture bile duct,0235982
dilatation,0012359
malignancy,1306459
chronic inflammation,0021376
portal vein thrombus,0155773
complete obstruction,0001168
thrombus,0087086
Ascites,UI-less
malignancy,1306459
reactive vascular transformation,UI-less
high grade B cell lymphoma,0456863
high grade lymphoma,1962917
obstructive jaundice,0022354
RESPIRATORY FAILURE,1145670
bilateral effusions,1265807
pneumonia,0032285
ventilator related pneumonia,1701940
temperature spikes,UI-less
SBP,0275551
afebrile,UI-less
leukocytosis,0023518
Condyloma,0302180
herpes simplex two,1318710
herpes simplex one,1318711
DIABETES MELLITUS,0011849
ampullary mass,UI-less
adenocarcinoma,0001418
lymphoma,0024299
forlymphoma,0024299
obstructive jaundice,0022354
lymphoma,0024299
xanthomonas maltophilia,UI-less
pneumonia,0032285
afebrile,UI-less
fevers,UI-less
SBP,0275551
ascending cholangitis,0311273
decubitus,0011127
lymphoma,0024299
hypercalcemia,0020437
hyperparathyroidism,0020502
hypercalcemia,0020437
portal vein thrombosis,0155773
ascites,UI-less
portal hypertension,0020541
portal vein thrombosis,0155773
malignancy,1306459
pancreatic ascites,0267772
weakness,1883552
CAD,1956346
AFib,0004238
ESRD,0022661
PVD,0085096
mitral regurg,0026266
weakness,1883552
weak,1883552
unable to rise,UI-less
unable to rise,UI-less
unable to rise,UI-less
hypotensive,0520541
blood pressure,UI-less
symptoms,1457887
illness,UI-less
cough,0010200
cold symptoms,0009443
abd pain,0000737
diarrhea,0011991
constipation,0009806
vomiting,0042963
dysuria,0013428
CHF,0018802
ischemic cardiomyopathy,0349782
LV systolic dysfunction,1277187
CAD,1956346
mitral regurgitation,0026266
Atrial fibrillation,0004238
Peripheral vascular disease,0085096
ESRD,0022661
Anemia,0002871
CVA,0038454
left facial numbness,0015469
Hypothyroidism,0020676
BRBPR,UI-less
gastritis,0017152
numerous diverticuli,1265782
adenomatous polyps,0206677
Cdiff,0343386
hematoma,0018944
apparent distress,UI-less
irregular,UI-less
murmur,UI-less
wheezes,0043144
Abd ND,UI-less
Abd NT,UI-less
edema,0013604
Sensation,UI-less
adenomyomatosis gallbladder,UI-less
gallstone,0008350
Mass lesion,UI-less
bilateral pleural effusions,0747635
splenomegaly,UI-less
peripheral hypodensity,UI-less
infarct,0021308
Atherosclerotic disease,0004153
hypodensities,UI-less
Sigmoid diverticulosis,0012818
diverticulitis,0012813
Collapsed gallbladder,UI-less
calcifications,UI-less
thickened,UI-less
acute cholecystitis,0149520
Hemangioma,0018916
biliary ductal dilatation,0431582
cardiopulmonary process,UI-less
CAD,1956346
AFib,0004238
ESRD,0022661
PVD,0085096
mitral regurg,0026266
weakness,1883552
hypotension,UI-less
weakness,1883552
deconditioning,UI-less
infection,0021311
hypothyroidism,0020676
hypoadrenalism,0001623
fevers,UI-less
mental status,UI-less
CMO,UI-less
shortness of breath,0013404
coronary artery disease,1956346
congestive heart failure,0018802
troponin,UI-less
occluded,0028778
lesion,UI-less
lesion,UI-less
depressed left ventricular function,UI-less
Insulin-dependent diabetes mellitus,0011854
Coronary artery disease,1956346
Hypertension,0020538
Peripheral vascular disease,0085096
Congestive heart failure,0018802
apparent distress,UI-less
systolic ejection murmur,UI-less
decreased breath sounds,UI-less
rales,0034642
rhonchi,0035508
obese,0028754
clubbing,0149651
cyanosis,0010520
edema,0013604
induration,0332534
erythema,0041834
dry eschar,0521172
varicosities,0042345
hematoma,0018944
carotid bruits,UI-less
palpable dorsalis pedis pulse,UI-less
hematuria,UI-less
cardiomegaly,UI-less
bilateral pleural effusions,0747635
first-degree atrioventricular block,0085614
left ventricular hypertrophy,0149721
bradycardia,0428977
pain,0030193
stridor,0038450
white blood cell count rose,UI-less
incisions,0332803
stridor,0038450
peripheral edema,0085649
Insulin-dependent diabetes mellitus,0011854
Hypertension,0020538
Peripheral vascular disease,0085096
Congestive heart failure,0018802
pain,0030193
Small bowel obstruction,0235329
nausea,0027497
vomiting,0042963
chest pain,0008031
back pain,0004604
abdominal pain,0000737
diarrhea,0011991
constipation,0009806
passing flatus,0016204
fevers,UI-less
chills,0085593
sweats,UI-less
abdominal pain,0000737
symptoms,1457887
pain,0030193
nausea,0027497
vomited,0042963
Gastroesophageal reflux,0017168
hiatal hernia,0019284
Iron deficiency anemia,0162316
Recurrent UTIs,0262655
Paroxysmal atrial fibrillation,0235480
cervical lymphadenopathy,0235592
Obese,0028754
abdomen nondistended,UI-less
hypoactive bowel sounds,UI-less
tenderness abdomen,0232498
masses,UI-less
stool rectal vault,UI-less
pleural effusion,0032227
hiatal hernia,0019284
free air,0032320
dilated loops,UI-less
paucity of air,UI-less
small bowel obstruction,0235329
dilated loops,UI-less
small bowel obstruction,0235329
rapid atrial fibrillation,1281999
AFIB,0004238
pulmonary sequelae,UI-less
decreased respiratory status,0235063
aortic insufficiency,0003504
atrial fibrillation,0004238
respiratory instability,0035204
complication,0009566
left pneumothorax,UI-less
pneumothorax,0032326
small bowel obstruction,0235329
passed flatus,0016204
pneumothorax,0032326
nausea,0027497
vomiting,0042963
abdominal pain,0000737
Small bowel obstruction,0235329
Paroxysmal atrial fibrillation,0235480
Rapid atrial fibrillation,1281999
Aortic insufficiency,0003504
Pleural effusion,0032227
Pneumothorax,0032326
Gastroesophageal reflux,0017168
Hiatal hernia,0019284
Iron deficiency anemia,0162316
Colonic polyps,0009376
shortness of breath,0013404
wheezing,0043144
Group A strep bacteremia,0554628
SIRS,0242966
tuberous sclerosis,0041341
seizure disorder,0014544
Group A strep bacteremia,0554628
pneumonia,0032285
ARDS,0035222
fever,UI-less
abdominal pain,0000737
nausea,0027497
emesis,0042963
febrile,UI-less
tachycardic,UI-less
pneumonia,0032285
UTI,0042029
persistently febrile,0476474
respiratory status,UI-less
Group A strep,0554628
gropu B streptococcus,1960564
enlarged R kidney,UI-less
adipose tissue densities,UI-less
air fluid levels,UI-less
gas present,UI-less
enlarged spleen,UI-less
strep A,0554628
renal lesion,UI-less
difficulty breathing,0013404
flank pain right,0423640
N,0027497
V,0042963
chest pain,0008031
feeling LH,0220870
loose stools,0011991
blood in stool,1321898
pharyngitis,0031350
skin infection,0037278
dysuria,0013428
muscle aches,0231528
joint pains,0003862
non productive cough,0850149
headache,0018681
n,0027497
v,0042963
recent wounds,1265680
recent trauma,0332665
skin breakdown,UI-less
tuberous sclerosis,0041341
hemorrhage,0019080
seizure disorder,0014544
distressed,UI-less
dry mucosa,UI-less
pharyngeal exudate,UI-less
JVD,UI-less
LAD,UI-less
tachy,UI-less
murmurs,UI-less
rubs,UI-less
rhonci,0035508
decreased BS,UI-less
ABD tenderness RUQ,3164070
ABD distended,UI-less
ABD soft,UI-less
rebound,0234246
organomegaly,UI-less
flank tenderness,0235634
rashes,0015230
skin breakdown,UI-less
LLE,0239340
focal deficits,UI-less
pulmonary infiltrates,0034068
pneumonia,0032285
left effusion,0013687
deformed,0302142
enlarged right kidney,UI-less
kidney AMLs,0241961
hemorrhage,0019080
lesion,UI-less
AML,0206633
renal cell 
carcinoma,0007134
effusions,0013687
left atrium dilated,0344720
interatrial septum aneurysmal,0521533
patent foramen  ovale,0016522
aortic regurgitation,0003504
masses,UI-less
vegetations aortic valve,0577870
mitral valve  prolapse,0026267
mass,UI-less
vegetation mitral valve,0577871
mitral regurgitation,0026266
pericardial effusion,0031039
endocarditis,0014118
Patent foramen ovale,0016522
tuberous sclerosis,0041341
Group A Strep bacteremia,0554628
sepsis,0243026
Bacteremia,0004610
Strep A group bacteremia,0554628
vegatations,1285498
Hypoxia,0242184
hypoxic,0242184
paneumonia,0032285
ARDS,0035222
fatty infiltrate,0332448
fatty infiltrate,0332448
angiomyolipoma,0206633
tuberous sclerosis,0041341
Seizure d/o,0014544
fever,UI-less
Group A streptococcus bacteremia,0554628
Tuberous sclerosis,0041341
Seizure disorder,0014544
fever,UI-less
cough,0010200
chest pain,0008031
rigors,UI-less
nausea,0027497
vomitting,0042963
pain abdomen,0000737
renal lesions,UI-less
angiomyolipoma,0206633
endocarditis,0014118
patent foramen ovale,0016522
increasing urination,UI-less
increasing thirst,0241379
urinating multiple times,UI-less
lost 37 pounds,UI-less
vomiting,0042963
abdominal discomfort,0232487
symptoms,0231217
symptoms,0231217
dizziness,0012833
tachycardic,UI-less
hypertensive,0020538
blood sugar high,UI-less
diabetes,0011849
Genital herpes,0019342
hypertension,0020538
coronary artery disease,1956346
diabetes mellitus,0011849
cancer,0006826
jugular venous distention,UI-less
lymphadenopathy,UI-less
systolic murmur,UI-less
wheezes,0043144
rales,0034642
Abdomen nondistended,UI-less
Abdomen nontender,UI-less
masses,UI-less
clubbing,0149651
cyanosis,0010520
edema,0013604
diabetes,0011849
diabetic ketoacidosis,0011880
Diabetes,0011849
Diabetes,0011849
Diabetes,0011849
diabetes,0011849
Diabetes,0011849
diabetic,0011849
symptoms,1457887
Diabetic ketoacidosis,0011880
Type 1 diabetes mellitus,0011854
Hypovolemia,UI-less
Diabetes,0011849
Gram Negative rods,UI-less
metastatic,0027627
breast Ca,0006142
leptomeningeal disease,UI-less
nausea,0027497
vomitting,0042963
UTI,0042029
lesion,UI-less
puss,UI-less
tumor,0027651
blood,UI-less
Gram Negative Rods,UI-less
Metastatic,1384494
Breast CA,0006142
leptomeningeal disease,UI-less
Hypothyroidism,0020676
bowel obstruction,0021843
bowel obstruction,0021843
colon cancer,0007102
coronary problems,UI-less
dry,0151908
Tired,0557875
Sacral ulcer,2919335
puss,UI-less
erythema,0041834
MG,UI-less
R,UI-less
ABD nondistended,UI-less
ABD nontender,UI-less
tired,0557875
flat affect,0233471
changes in personality,0240735
level of alertness,UI-less
erythema,0041834
edema,0013604
fluctuance,UI-less
infxn,0021311
nystagmus,0028738
palate elevated,UI-less
thrush,0006849
metastatic,1384494
breast carcinoma,0678222
meningeal carcinomatosis,0220654
ventriculitis,UI-less
LM disease,UI-less
disease,0012634
Myopathy,0026848
thrush,0006849
BM,UI-less
Cerebral edema,0006114
Nausea,0027497
nausea,0027497
tired,0557875
flat affect,0233471
R/L disorientation,0422885
ideomotor apraxia,0234523
alopecic from radiation,0034520
nystagmus,0028738
palate elevated,UI-less
thrush,0006849
infection,0021311
headache,0018681
vision changes,0042798
redness,UI-less
swelling,UI-less
drainage from wound,0332799
fever,UI-less
chills,0085593
decubitus ulcer,0011127
Brain Tumor,0006118
HA,0018681
neck pain,0007859
neck pain,0007859
ruptured PICA aneurysm,0349600
HIV+,0019693
HA,0018681
photophobia,0085636
N,0027497
V,0042963
CP,0008031
SOB,0013404
trauma,0043251
Enuresis,0014394
Alcohol abuse,0085762
Human immunodeficiency virus,0019693
pneumocystis carinii pneumonia,0032305
CAD,1956346
CVD,0007222
edema,0013604
ABD ND,UI-less
ABD NT,UI-less
pronator drift,1504476
subarachnoid hemorrhage,0038525
ruptured aneurysm,0162869
ruptured PICA aneurysm,0349600
blood third ventricles,UI-less
